5231,5138,BLANGPEGAYON,3,kecamatan,12,11,1113,111306,1113060000,,0,active,,3/10/2018 10.26.49
5244,5138,PUTERI BETUNG,3,kecamatan,9,11,1113,111307,1113070000,,0,active,,3/10/2018 10.26.51
5254,5138,BLANGJERANGO,3,kecamatan,10,11,1113,111309,1113090000,,0,active,,3/10/2018 10.26.53
5265,5138,PANTAN CUACA,3,kecamatan,9,11,1113,111311,1113110000,,0,active,,3/10/2018 10.26.55
5275,5138,TERIPE JAYA,3,kecamatan,10,11,1113,111310,1113100000,,0,active,,3/10/2018 10.26.57
5287,5286,TEUNOM,3,kecamatan,22,11,1114,111401,1114010000,,0,active,,3/10/2018 10.27.00
5324,5286,KRUENG SABEE,3,kecamatan,17,11,1114,111402,1114020000,,0,active,,3/10/2018 10.27.07
5342,5286,SETIA BAKTI,3,kecamatan,13,11,1114,111403,1114030000,,0,active,,3/10/2018 10.27.10
5356,5286,SAMPOINIET,3,kecamatan,19,11,1114,111404,1114040000,,0,active,,3/10/2018 10.27.13
5394,5286,JAYA,3,kecamatan,34,11,1114,111405,1114050000,,0,active,,3/10/2018 10.27.20
5443,5286,PANGA,3,kecamatan,20,11,1114,111406,1114060000,,0,active,,3/10/2018 10.27.29
5464,5463,KUALA,3,kecamatan,17,11,1115,111501,1115010000,,0,active,,3/10/2018 10.27.33
5482,5463,SEUNAGAN,3,kecamatan,35,11,1115,111502,1115020000,,0,active,,3/10/2018 10.27.36
5517,5463,SEUNAGAN TIMUR,3,kecamatan,34,11,1115,111503,1115030000,,0,active,,3/10/2018 10.27.43
5552,5463,BEUTONG,3,kecamatan,24,11,1115,111504,1115040000,,0,active,,3/10/2018 10.27.50
5581,5463,DARUL MAKMUR,3,kecamatan,40,11,1115,111505,1115050000,,0,active,,3/10/2018 10.27.55
5634,5463,SUKA MAKMUE,3,kecamatan,19,11,1115,111506,1115060000,,0,active,,3/10/2018 10.28.05
5654,5463,KUALA PESISIR,3,kecamatan,16,11,1115,111507,1115070000,,0,active,,3/10/2018 10.28.09
5671,5463,TADU RAYA,3,kecamatan,22,11,1115,111508,1115080000,,0,active,,3/10/2018 10.28.12
5695,5694,MANYAK PAYED,3,kecamatan,36,11,1116,111601,1116010000,,0,active,,3/10/2018 10.28.17
5732,5694,BENDAHARA,3,kecamatan,33,11,1116,111602,1116020000,,0,active,,3/10/2018 10.28.24
5766,5694,KARANG BARU,3,kecamatan,31,11,1116,111603,1116030000,,0,active,,3/10/2018 10.28.31
